departamento_residencia,provincia_residencia,anio_min,evento,grupo_etario,sepi_min,cantidad
El Carmen,Jujuy,2024,Dengue,De 45 a 65 años,23,2
El Carmen,Jujuy,2024,Dengue,Mayores de 65 años,18,14
El Carmen,Jujuy,2024,Dengue,Mayores de 65 años,23,1
El Carmen,Jujuy,2024,Dengue,De 10 a 14 años,8,6
El Carmen,Jujuy,2024,Dengue,De 15 a 19 años,23,1
El Carmen,Jujuy,2024,Dengue,De 15 a 19 años,9,8
El Carmen,Jujuy,2024,Dengue,De 20 a 24 años,20,13
El Carmen,Jujuy,2024,Dengue,De 20 a 24 años,7,1
El Carmen,Jujuy,2024,Dengue,De 25 a 34 años,19,54
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 35 a 44 años,18,48
Dr. Manuel Belgrano,Jujuy,2024,Dengue,Posneonato (29 hasta 365 días),12,1
Dr. Manuel Belgrano,Jujuy,2024,Dengue,Posneonato (29 hasta 365 días),14,1
Dr. Manuel Belgrano,Jujuy,2024,Dengue,Posneonato (29 hasta 365 días),15,4
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 13 a 24 meses,16,3
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 2 a 4 años,13,16
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 5 a 9 años,15,73
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 15 a 19 años,19,19
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 15 a 19 años,21,2
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 20 a 24 años,16,61
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 20 a 24 años,2,1
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,12,189
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,14,196
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,18,67
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,23,1
Ledesma,Jujuy,2024,Dengue,De 35 a 44 años,16,24
Ledesma,Jujuy,2024,Dengue,De 35 a 44 años,19,4
Ledesma,Jujuy,2024,Dengue,De 35 a 44 años,20,1
Ledesma,Jujuy,2024,Dengue,De 45 a 65 años,12,4
Ledesma,Jujuy,2024,Dengue,De 45 a 65 años,20,7
Ledesma,Jujuy,2024,Dengue,De 45 a 65 años,9,2
Ledesma,Jujuy,2024,Dengue,Mayores de 65 años,18,3
Ledesma,Jujuy,2024,Dengue,Posneonato (29 hasta 365 días),15,1
Ledesma,Jujuy,2024,Dengue,Posneonato (29 hasta 365 días),20,1
Rosario de la Frontera,Salta,2024,Dengue,De 35 a 44 años,11,17
Rosario de la Frontera,Salta,2024,Dengue,Mayores de 65 años,7,1
Rosario de la Frontera,Salta,2024,Dengue,De 2 a 4 años,14,12
Rosario de la Frontera,Salta,2024,Dengue,De 2 a 4 años,21,1
Rosario de la Frontera,Salta,2024,Dengue,De 5 a 9 años,13,16
Rosario de la Frontera,Salta,2024,Dengue,De 10 a 14 años,17,20
Rosario de la Frontera,Salta,2024,Dengue,De 15 a 19 años,8,1
Rosario de la Frontera,Salta,2024,Dengue,De 20 a 24 años,9,2
Rosario de Lerma,Salta,2024,Dengue,De 35 a 44 años,15,1
Rosario de Lerma,Salta,2024,Dengue,De 15 a 19 años,15,1
Rosario de Lerma,Salta,2024,Dengue,De 20 a 24 años,17,1
Rosario de Lerma,Salta,2024,Dengue,De 25 a 34 años,18,1
San Carlos,Salta,2024,Dengue,De 20 a 24 años,13,1
Santa Victoria,Salta,2024,Dengue,De 15 a 19 años,13,1
Albardón,San Juan,2024,Dengue,De 35 a 44 años,13,2
Albardón,San Juan,2024,Dengue,De 10 a 14 años,15,5
Albardón,San Juan,2024,Dengue,De 10 a 14 años,18,1
Albardón,San Juan,2024,Dengue,De 15 a 19 años,17,1
Albardón,San Juan,2024,Dengue,De 20 a 24 años,10,2
Albardón,San Juan,2024,Dengue,De 25 a 34 años,13,2
Calingasta,San Juan,2024,Dengue,De 10 a 14 años,4,1
Calingasta,San Juan,2024,Dengue,De 25 a 34 años,2,1
San Juan Capital,San Juan,2024,Dengue,De 35 a 44 años,21,2
San Juan Capital,San Juan,2024,Dengue,De 45 a 65 años,16,17
San Juan Capital,San Juan,2024,Dengue,De 45 a 65 años,19,4
San Juan Capital,San Juan,2024,Dengue,Mayores de 65 años,12,1
San Juan Capital,San Juan,2024,Dengue,De 20 a 24 años,13,5
San Juan Capital,San Juan,2024,Dengue,De 25 a 34 años,16,15
San Juan Capital,San Juan,2024,Dengue,De 25 a 34 años,17,9
San Juan Capital,San Juan,2024,Dengue,De 25 a 34 años,19,8
Caucete,San Juan,2024,Dengue,De 35 a 44 años,13,3
Caucete,San Juan,2024,Dengue,De 45 a 65 años,4,1
Chimbas,San Juan,2024,Dengue,De 45 a 65 años,12,5
Chimbas,San Juan,2024,Dengue,De 2 a 4 años,17,1
Chimbas,San Juan,2024,Dengue,De 5 a 9 años,10,1
Chimbas,San Juan,2024,Dengue,De 15 a 19 años,18,2
Chimbas,San Juan,2024,Dengue,De 20 a 24 años,21,1
Chimbas,San Juan,2024,Dengue,De 25 a 34 años,11,4
Jáchal,San Juan,2024,Dengue,Mayores de 65 años,12,1
Pocito,San Juan,2024,Dengue,De 45 a 65 años,11,2
Pocito,San Juan,2024,Dengue,De 45 a 65 años,12,4
Rawson,San Juan,2024,Dengue,De 35 a 44 años,13,16
Rawson,San Juan,2024,Dengue,Mayores de 65 años,5,1
Rawson,San Juan,2024,Dengue,De 15 a 19 años,17,4
Rawson,San Juan,2024,Dengue,De 20 a 24 años,12,8
Rawson,San Juan,2024,Dengue,De 25 a 34 años,13,9
Rivadavia,San Juan,2024,Dengue,De 35 a 44 años,16,14
Rivadavia,San Juan,2024,Dengue,De 35 a 44 años,6,1
Rivadavia,San Juan,2024,Dengue,Mayores de 65 años,16,3
Rivadavia,San Juan,2024,Dengue,Mayores de 65 años,18,1
Rivadavia,San Juan,2024,Dengue,De 5 a 9 años,17,2
Rivadavia,San Juan,2024,Dengue,De 10 a 14 años,11,1
Rivadavia,San Juan,2024,Dengue,De 15 a 19 años,16,3
Rivadavia,San Juan,2024,Dengue,De 20 a 24 años,10,1
Rivadavia,San Juan,2024,Dengue,De 25 a 34 años,17,8
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 35 a 44 años,2,5
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 35 a 44 años,21,15
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 35 a 44 años,3,6
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 35 a 44 años,5,9
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 45 a 65 años,10,150
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 2 a 4 años,12,55
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 2 a 4 años,8,6
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 5 a 9 años,10,58
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 5 a 9 años,8,12
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 10 a 14 años,20,5
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 10 a 14 años,21,2
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 15 a 19 años,12,102
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 15 a 19 años,8,20
Copo,Santiago del Estero,2024,Dengue,De 35 a 44 años,14,2
Copo,Santiago del Estero,2024,Dengue,De 45 a 65 años,8,1
Copo,Santiago del Estero,2024,Dengue,De 15 a 19 años,10,1
Copo,Santiago del Estero,2024,Dengue,De 25 a 34 años,4,1
Choya,Santiago del Estero,2024,Dengue,De 45 a 65 años,16,1
Choya,Santiago del Estero,2024,Dengue,De 5 a 9 años,17,3
Choya,Santiago del Estero,2024,Dengue,De 15 a 19 años,16,1
Figueroa,Santiago del Estero,2024,Dengue,De 45 a 65 años,14,2
Figueroa,Santiago del Estero,2024,Dengue,De 45 a 65 años,9,1
Figueroa,Santiago del Estero,2024,Dengue,De 13 a 24 meses,15,1
Figueroa,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,1
General Taboada,Santiago del Estero,2024,Dengue,De 10 a 14 años,14,1
General Taboada,Santiago del Estero,2024,Dengue,De 20 a 24 años,13,2
Guasayán,Santiago del Estero,2024,Dengue,De 35 a 44 años,12,6
Guasayán,Santiago del Estero,2024,Dengue,Mayores de 65 años,16,1
Guasayán,Santiago del Estero,2024,Dengue,De 10 a 14 años,18,1
Guasayán,Santiago del Estero,2024,Dengue,De 15 a 19 años,16,1
Guasayán,Santiago del Estero,2024,Dengue,De 20 a 24 años,10,2
Jiménez,Santiago del Estero,2024,Dengue,Mayores de 65 años,13,1
Jiménez,Santiago del Estero,2024,Dengue,Mayores de 65 años,26,1
Jiménez,Santiago del Estero,2024,Dengue,De 20 a 24 años,14,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 45 a 65 años,16,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 5 a 9 años,13,2
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 5 a 9 años,7,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 10 a 14 años,12,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 10 a 14 años,15,2
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 25 a 34 años,13,3
Loreto,Santiago del Estero,2024,Dengue,De 35 a 44 años,14,1
Loreto,Santiago del Estero,2024,Dengue,De 35 a 44 años,9,1
Loreto,Santiago del Estero,2024,Dengue,Mayores de 65 años,16,1
Loreto,Santiago del Estero,2024,Dengue,De 5 a 9 años,13,1
Loreto,Santiago del Estero,2024,Dengue,De 10 a 14 años,14,1
Moreno,Santiago del Estero,2024,Dengue,De 35 a 44 años,14,2
Moreno,Santiago del Estero,2024,Dengue,Mayores de 65 años,6,1
Moreno,Santiago del Estero,2024,Dengue,De 20 a 24 años,11,2
Ojo de Agua,Santiago del Estero,2024,Dengue,De 45 a 65 años,12,1
Ojo de Agua,Santiago del Estero,2024,Dengue,De 20 a 24 años,14,1
Salavina,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,1
San Martín,Santiago del Estero,2024,Dengue,De 45 a 65 años,14,2
San Martín,Santiago del Estero,2024,Dengue,De 10 a 14 años,11,2
Sarmiento,Santiago del Estero,2024,Dengue,De 20 a 24 años,19,1
Silípica,Santiago del Estero,2024,Dengue,De 45 a 65 años,18,1
Silípica,Santiago del Estero,2024,Dengue,De 10 a 14 años,13,1
Burruyacú,Tucumán,2024,Dengue,De 35 a 44 años,10,17
Burruyacú,Tucumán,2024,Dengue,De 45 a 65 años,18,28
Burruyacú,Tucumán,2024,Dengue,Mayores de 65 años,12,13
Burruyacú,Tucumán,2024,Dengue,De 13 a 24 meses,15,3
Burruyacú,Tucumán,2024,Dengue,De 2 a 4 años,20,4
Burruyacú,Tucumán,2024,Dengue,De 5 a 9 años,12,11
Burruyacú,Tucumán,2024,Dengue,De 5 a 9 años,14,20
Burruyacú,Tucumán,2024,Dengue,De 10 a 14 años,10,7
Burruyacú,Tucumán,2024,Dengue,De 25 a 34 años,19,15
Burruyacú,Tucumán,2024,Dengue,De 25 a 34 años,20,5
Burruyacú,Tucumán,2024,Dengue,De 25 a 34 años,6,1
Cruz Alta,Tucumán,2024,Dengue,De 35 a 44 años,17,197
Cruz Alta,Tucumán,2024,Dengue,De 35 a 44 años,22,2
Cruz Alta,Tucumán,2024,Dengue,De 35 a 44 años,24,1
Cruz Alta,Tucumán,2024,Dengue,De 35 a 44 años,4,2
Cruz Alta,Tucumán,2024,Dengue,De 45 a 65 años,12,558
Cruz Alta,Tucumán,2024,Dengue,De 45 a 65 años,14,234
Cruz Alta,Tucumán,2024,Dengue,De 45 a 65 años,23,1
Cruz Alta,Tucumán,2024,Dengue,Mayores de 65 años,18,44
Cruz Alta,Tucumán,2024,Dengue,Posneonato (29 hasta 365 días),15,18
Cruz Alta,Tucumán,2024,Dengue,Posneonato (29 hasta 365 días),18,7
Cruz Alta,Tucumán,2024,Dengue,Posneonato (29 hasta 365 días),9,3
Cruz Alta,Tucumán,2024,Dengue,De 13 a 24 meses,21,13
Cruz Alta,Tucumán,2024,Dengue,De 13 a 24 meses,9,2
Cruz Alta,Tucumán,2024,Dengue,De 2 a 4 años,15,55
Cruz Alta,Tucumán,2024,Dengue,De 2 a 4 años,18,37
Cruz Alta,Tucumán,2024,Dengue,De 2 a 4 años,23,1
Cruz Alta,Tucumán,2024,Dengue,De 10 a 14 años,11,114
Cruz Alta,Tucumán,2024,Dengue,De 10 a 14 años,13,156
Cruz Alta,Tucumán,2024,Dengue,De 10 a 14 años,22,6
Cruz Alta,Tucumán,2024,Dengue,De 10 a 14 años,4,1
Cruz Alta,Tucumán,2024,Dengue,De 15 a 19 años,20,25
Cruz Alta,Tucumán,2024,Dengue,De 20 a 24 años,16,185
Cruz Alta,Tucumán,2024,Dengue,De 20 a 24 años,22,2
Cruz Alta,Tucumán,2024,Dengue,De 25 a 34 años,16,366
Cruz Alta,Tucumán,2024,Dengue,De 25 a 34 años,23,1
Chicligasta,Tucumán,2024,Dengue,De 45 a 65 años,22,1
Chicligasta,Tucumán,2024,Dengue,Mayores de 65 años,16,72
Chicligasta,Tucumán,2024,Dengue,Mayores de 65 años,17,51
Chicligasta,Tucumán,2024,Dengue,Mayores de 65 años,6,1
Chicligasta,Tucumán,2024,Dengue,De 2 a 4 años,13,21
Chicligasta,Tucumán,2024,Dengue,De 10 a 14 años,20,5
Chicligasta,Tucumán,2024,Dengue,De 10 a 14 años,21,4
Chicligasta,Tucumán,2024,Dengue,De 15 a 19 años,13,74
Chicligasta,Tucumán,2024,Dengue,De 20 a 24 años,11,21
Chicligasta,Tucumán,2024,Dengue,De 20 a 24 años,12,19
Famaillá,Tucumán,2024,Dengue,De 35 a 44 años,10,12
Figueroa,Santiago del Estero,2024,Dengue,De 20 a 24 años,11,1
General Taboada,Santiago del Estero,2024,Dengue,De 35 a 44 años,2,1
General Taboada,Santiago del Estero,2024,Dengue,De 45 a 65 años,18,1
General Taboada,Santiago del Estero,2024,Dengue,De 5 a 9 años,15,2
General Taboada,Santiago del Estero,2024,Dengue,De 15 a 19 años,9,1
General Taboada,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,1
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,Mayores de 65 años,13,1
Guasayán,Santiago del Estero,2024,Dengue,De 45 a 65 años,13,7
Guasayán,Santiago del Estero,2024,Dengue,De 25 a 34 años,10,1
Jiménez,Santiago del Estero,2024,Dengue,De 2 a 4 años,14,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 45 a 65 años,14,2
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 5 a 9 años,16,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 5 a 9 años,5,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 10 a 14 años,11,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 15 a 19 años,9,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 20 a 24 años,13,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 25 a 34 años,3,1
Loreto,Santiago del Estero,2024,Dengue,De 45 a 65 años,16,1
Loreto,Santiago del Estero,2024,Dengue,Mayores de 65 años,14,1
Moreno,Santiago del Estero,2024,Dengue,De 10 a 14 años,1,1
Moreno,Santiago del Estero,2024,Dengue,De 10 a 14 años,8,1
Ojo de Agua,Santiago del Estero,2024,Dengue,De 35 a 44 años,13,1
Ojo de Agua,Santiago del Estero,2024,Dengue,De 45 a 65 años,10,1
Pellegrini,Santiago del Estero,2024,Dengue,De 35 a 44 años,11,5
Pellegrini,Santiago del Estero,2024,Dengue,De 5 a 9 años,10,2
Pellegrini,Santiago del Estero,2024,Dengue,De 20 a 24 años,12,2
Pellegrini,Santiago del Estero,2024,Dengue,De 25 a 34 años,10,1
Quebrachos,Santiago del Estero,2024,Dengue,Mayores de 65 años,5,1
Río Hondo,Santiago del Estero,2024,Dengue,De 35 a 44 años,11,2
Río Hondo,Santiago del Estero,2024,Dengue,De 45 a 65 años,11,5
Río Hondo,Santiago del Estero,2024,Dengue,De 5 a 9 años,11,2
Río Hondo,Santiago del Estero,2024,Dengue,De 20 a 24 años,16,3
Río Hondo,Santiago del Estero,2024,Dengue,De 25 a 34 años,18,2
Rivadavia,Santiago del Estero,2024,Dengue,De 10 a 14 años,20,1
Robles,Santiago del Estero,2024,Dengue,De 35 a 44 años,16,6
Robles,Santiago del Estero,2024,Dengue,De 35 a 44 años,3,3
Robles,Santiago del Estero,2024,Dengue,De 35 a 44 años,6,9
Robles,Santiago del Estero,2024,Dengue,De 45 a 65 años,16,14
Robles,Santiago del Estero,2024,Dengue,De 45 a 65 años,17,6
Robles,Santiago del Estero,2024,Dengue,De 45 a 65 años,20,2
Robles,Santiago del Estero,2024,Dengue,Mayores de 65 años,15,1
Robles,Santiago del Estero,2024,Dengue,De 5 a 9 años,19,3
Robles,Santiago del Estero,2024,Dengue,De 5 a 9 años,21,1
Robles,Santiago del Estero,2024,Dengue,De 5 a 9 años,9,2
Robles,Santiago del Estero,2024,Dengue,De 10 a 14 años,10,2
Robles,Santiago del Estero,2024,Dengue,De 15 a 19 años,17,3
Robles,Santiago del Estero,2024,Dengue,De 15 a 19 años,20,2
Robles,Santiago del Estero,2024,Dengue,De 15 a 19 años,3,1
Robles,Santiago del Estero,2024,Dengue,De 15 a 19 años,5,2
Robles,Santiago del Estero,2024,Dengue,De 20 a 24 años,4,2
San Lorenzo,Santa Fe,2024,Dengue,Posneonato (29 hasta 365 días),17,1
San Lorenzo,Santa Fe,2024,Dengue,De 13 a 24 meses,17,1
San Lorenzo,Santa Fe,2024,Dengue,De 2 a 4 años,11,4
San Lorenzo,Santa Fe,2024,Dengue,De 5 a 9 años,16,8
San Lorenzo,Santa Fe,2024,Dengue,De 5 a 9 años,19,1
San Lorenzo,Santa Fe,2024,Dengue,De 10 a 14 años,11,30
San Lorenzo,Santa Fe,2024,Dengue,De 10 a 14 años,8,27
San Lorenzo,Santa Fe,2024,Dengue,De 15 a 19 años,16,13
San Lorenzo,Santa Fe,2024,Dengue,De 15 a 19 años,17,10
San Lorenzo,Santa Fe,2024,Dengue,De 15 a 19 años,2,2
San Lorenzo,Santa Fe,2024,Dengue,De 15 a 19 años,5,1
San Lorenzo,Santa Fe,2024,Dengue,De 15 a 19 años,6,5
San Lorenzo,Santa Fe,2024,Dengue,De 25 a 34 años,16,33
San Lorenzo,Santa Fe,2024,Dengue,De 25 a 34 años,5,9
San Martín,Santa Fe,2024,Dengue,De 35 a 44 años,14,33
San Martín,Santa Fe,2024,Dengue,De 45 a 65 años,17,27
San Martín,Santa Fe,2024,Dengue,De 45 a 65 años,19,6
San Martín,Santa Fe,2024,Dengue,De 45 a 65 años,20,2
San Martín,Santa Fe,2024,Dengue,De 45 a 65 años,6,12
San Martín,Santa Fe,2024,Dengue,Mayores de 65 años,8,7
San Martín,Santa Fe,2024,Dengue,De 13 a 24 meses,17,1
San Martín,Santa Fe,2024,Dengue,De 20 a 24 años,13,24
San Martín,Santa Fe,2024,Dengue,De 20 a 24 años,6,1
San Martín,Santa Fe,2024,Dengue,De 25 a 34 años,19,8
Vera,Santa Fe,2024,Dengue,De 35 a 44 años,17,6
Vera,Santa Fe,2024,Dengue,De 45 a 65 años,16,12
Vera,Santa Fe,2024,Dengue,De 45 a 65 años,21,2
Vera,Santa Fe,2024,Dengue,Mayores de 65 años,14,4
Vera,Santa Fe,2024,Dengue,Mayores de 65 años,9,1
Vera,Santa Fe,2024,Dengue,De 10 a 14 años,12,2
Vera,Santa Fe,2024,Dengue,De 15 a 19 años,16,5
Vera,Santa Fe,2024,Dengue,De 25 a 34 años,17,15
Vera,Santa Fe,2024,Dengue,De 25 a 34 años,5,3
Aguirre,Santiago del Estero,2024,Dengue,De 35 a 44 años,6,1
Aguirre,Santiago del Estero,2024,Dengue,Mayores de 65 años,7,1
Aguirre,Santiago del Estero,2024,Dengue,De 15 a 19 años,13,3
Alberdi,Santiago del Estero,2024,Dengue,De 35 a 44 años,3,1
Alberdi,Santiago del Estero,2024,Dengue,De 45 a 65 años,14,1
Alberdi,Santiago del Estero,2024,Dengue,De 45 a 65 años,15,1
Alberdi,Santiago del Estero,2024,Dengue,De 2 a 4 años,4,1
Alberdi,Santiago del Estero,2024,Dengue,De 10 a 14 años,11,2
Alberdi,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,2
Atamisqui,Santiago del Estero,2024,Dengue,De 5 a 9 años,16,1
Avellaneda,Santiago del Estero,2024,Dengue,De 10 a 14 años,16,1
Avellaneda,Santiago del Estero,2024,Dengue,De 15 a 19 años,11,1
Avellaneda,Santiago del Estero,2024,Dengue,De 20 a 24 años,14,3
Avellaneda,Santiago del Estero,2024,Dengue,De 25 a 34 años,11,1
Banda,Santiago del Estero,2024,Dengue,De 35 a 44 años,15,50
Banda,Santiago del Estero,2024,Dengue,De 35 a 44 años,16,59
Banda,Santiago del Estero,2024,Dengue,De 35 a 44 años,19,9
Banda,Santiago del Estero,2024,Dengue,De 35 a 44 años,2,1
Banda,Santiago del Estero,2024,Dengue,De 35 a 44 años,20,10
Banda,Santiago del Estero,2024,Dengue,De 45 a 65 años,16,67
Banda,Santiago del Estero,2024,Dengue,De 45 a 65 años,3,5
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 13 a 24 meses,6,2
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 2 a 4 años,5,2
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 2 a 4 años,6,3
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 5 a 9 años,21,2
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 10 a 14 años,4,2
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 20 a 24 años,13,120
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,231
Santiago del Estero Capital,Santiago del Estero,2024,Dengue,De 25 a 34 años,17,132
Copo,Santiago del Estero,2024,Dengue,De 45 a 65 años,3,5
Copo,Santiago del Estero,2024,Dengue,De 2 a 4 años,2,1
Copo,Santiago del Estero,2024,Dengue,De 2 a 4 años,21,1
Copo,Santiago del Estero,2024,Dengue,De 5 a 9 años,21,2
Copo,Santiago del Estero,2024,Dengue,De 15 a 19 años,2,1
Choya,Santiago del Estero,2024,Dengue,De 25 a 34 años,12,1
Figueroa,Santiago del Estero,2024,Dengue,De 5 a 9 años,13,2
Figueroa,Santiago del Estero,2024,Dengue,De 20 a 24 años,18,2
Figueroa,Santiago del Estero,2024,Dengue,De 25 a 34 años,13,3
General Taboada,Santiago del Estero,2024,Dengue,De 15 a 19 años,11,1
General Taboada,Santiago del Estero,2024,Dengue,De 20 a 24 años,14,1
General Taboada,Santiago del Estero,2024,Dengue,De 20 a 24 años,15,1
General Taboada,Santiago del Estero,2024,Dengue,De 20 a 24 años,18,1
General Taboada,Santiago del Estero,2024,Dengue,De 20 a 24 años,5,1
General Taboada,Santiago del Estero,2024,Dengue,De 25 a 34 años,14,1
General Taboada,Santiago del Estero,2024,Dengue,De 25 a 34 años,15,1
Guasayán,Santiago del Estero,2024,Dengue,De 35 a 44 años,13,5
Guasayán,Santiago del Estero,2024,Dengue,De 5 a 9 años,9,1
Jiménez,Santiago del Estero,2024,Dengue,Mayores de 65 años,15,1
Jiménez,Santiago del Estero,2024,Dengue,Posneonato (29 hasta 365 días),17,2
Jiménez,Santiago del Estero,2024,Dengue,De 13 a 24 meses,13,1
Jiménez,Santiago del Estero,2024,Dengue,De 10 a 14 años,11,1
Jiménez,Santiago del Estero,2024,Dengue,De 20 a 24 años,13,1
Jiménez,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,2
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 35 a 44 años,6,1
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 45 a 65 años,9,4
Juan F. Ibarra,Santiago del Estero,2024,Dengue,De 25 a 34 años,9,1
Loreto,Santiago del Estero,2024,Dengue,Posneonato (29 hasta 365 días),14,1
Loreto,Santiago del Estero,2024,Dengue,De 10 a 14 años,13,1
Loreto,Santiago del Estero,2024,Dengue,De 20 a 24 años,13,1
Loreto,Santiago del Estero,2024,Dengue,De 25 a 34 años,14,2
Loreto,Santiago del Estero,2024,Dengue,De 25 a 34 años,18,2
Moreno,Santiago del Estero,2024,Dengue,De 45 a 65 años,15,1
Moreno,Santiago del Estero,2024,Dengue,De 45 a 65 años,19,1
Moreno,Santiago del Estero,2024,Dengue,De 5 a 9 años,14,3
Moreno,Santiago del Estero,2024,Dengue,De 20 a 24 años,17,1
Moreno,Santiago del Estero,2024,Dengue,De 25 a 34 años,19,1
Ojo de Agua,Santiago del Estero,2024,Dengue,De 45 a 65 años,13,1
Ojo de Agua,Santiago del Estero,2024,Dengue,Mayores de 65 años,15,2
Ojo de Agua,Santiago del Estero,2024,Dengue,De 15 a 19 años,15,1
Pellegrini,Santiago del Estero,2024,Dengue,De 35 a 44 años,13,1
Pellegrini,Santiago del Estero,2024,Dengue,De 45 a 65 años,10,2
San Martín,Santa Fe,2024,Dengue,De 25 a 34 años,14,28
San Martín,Santa Fe,2024,Dengue,De 25 a 34 años,16,14
Vera,Santa Fe,2024,Dengue,De 35 a 44 años,5,1
Vera,Santa Fe,2024,Dengue,De 10 a 14 años,11,2
Vera,Santa Fe,2024,Dengue,De 15 a 19 años,17,10
Aguirre,Santiago del Estero,2024,Dengue,De 35 a 44 años,13,1
Aguirre,Santiago del Estero,2024,Dengue,De 45 a 65 años,13,3
Aguirre,Santiago del Estero,2024,Dengue,De 2 a 4 años,15,2
Aguirre,Santiago del Estero,2024,Dengue,De 5 a 9 años,13,1
Aguirre,Santiago del Estero,2024,Dengue,De 10 a 14 años,5,1
Aguirre,Santiago del Estero,2024,Dengue,De 20 a 24 años,10,2
Aguirre,Santiago del Estero,2024,Dengue,De 25 a 34 años,10,3
Aguirre,Santiago del Estero,2024,Dengue,De 25 a 34 años,11,4
Aguirre,Santiago del Estero,2024,Dengue,De 25 a 34 años,8,2
Alberdi,Santiago del Estero,2024,Dengue,De 5 a 9 años,16,1
Alberdi,Santiago del Estero,2024,Dengue,De 10 a 14 años,10,1
Alberdi,Santiago del Estero,2024,Dengue,De 20 a 24 años,4,1
Alberdi,Santiago del Estero,2024,Dengue,De 25 a 34 años,3,1
Atamisqui,Santiago del Estero,2024,Dengue,De 35 a 44 años,15,1
Atamisqui,Santiago del Estero,2024,Dengue,De 35 a 44 años,16,1
Atamisqui,Santiago del Estero,2024,Dengue,De 15 a 19 años,16,1
Atamisqui,Santiago del Estero,2024,Dengue,De 25 a 34 años,16,2
Atamisqui,Santiago del Estero,2024,Dengue,De 25 a 34 años,17,2
Avellaneda,Santiago del Estero,2024,Dengue,De 35 a 44 años,11,2
Avellaneda,Santiago del Estero,2024,Dengue,De 25 a 34 años,12,3
Banda,Santiago del Estero,2024,Dengue,Neonato (hasta 28 días),16,2
